chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.335765941,0.079507525,0.36220172,0.61358681,0.482108055,0.220609392,0.490977915,0.476884569,0.552800855,0.259579536,0.554917988,0.281926377,0.401889122,0.360549506,0.273398994,0.385140401,0.404347516,0.313874161,0.27939052,0.520352152,0.490957576,0.312205496,0.220960238,0.341067695,0.195652384,0.15298698,1
0.501474201,0.269483826,0.75987611,0.830675156,0.860261477,0.659210627,0.730321232,0.12118669,0.664141573,0.212517825,0.600850215,0.558436398,0.24967059,0.243224607,0.386877074,0.658203655,0.459322195,0.236863701,0.546743036,0.672436875,0.569338336,0.337846408,0.267646929,0.496161246,0.331399462,0.173261973,1
0.544635363,0.250239718,0.431297667,0.672542079,0.555123971,0.331622554,0.512290753,0.285552358,0.6443406,0.16960691,0.591201872,0.510242666,0.588249485,0.252787228,0.393127222,0.370463186,0.477468583,0.345565797,0.331536089,0.578953048,0.662579433,0.248856106,0.313253236,0.371861915,0.341768014,0.237699522,1
0.397341301,0.375225405,0.452331227,0.736326438,0.646444619,0.269975016,0.825806281,0.413020882,0.686829079,0.251750178,0.452647599,0.690303836,0.516941678,0.520325704,0.449016816,0.467448774,0.588489141,0.54391211,0.397698606,0.688945457,0.547294547,0.510237559,0.268719819,0.414687863,0.230952364,0.33696842,1
0.663147911,0.053232047,0.554853047,0.694016869,0.636490364,0.498961634,0.314987567,0.321991267,0.571392013,0.170219848,0.552894847,0.528514801,0.41243166,0.224513134,0.428281394,0.418878626,0.449945071,0.117272955,0.41177414,0.384304638,0.307150176,0.180089409,0.271639785,0.447820136,0.332580957,0.334725089,1
0.132094115,0.121151119,0.050193646,0,0.078341544,0.046407364,0.262297794,0.141115461,0.600804656,0.208903053,0.662017124,0.662286824,0.578664671,0.406506912,0.622129247,0.411619741,0.71777915,0.404277405,0.694575137,0.622911442,0.738696351,0.556544361,0.447890613,0.561339297,0.462715388,0.334069755,1
0.652714205,0.010451098,0.379103276,0.647090019,0.511300888,0.274977557,0.330136628,0.487464516,0.55664984,0.210192614,0.536905845,0.573719284,0.503982059,0.347764561,0.470929546,0.403613297,0.448253537,0.390411181,0.335232879,0.51476722,0.501290127,0.300605885,0.271287781,0.389729062,0.199699558,0.186650932,1
0.190073691,0.595731097,0.258513298,0.41148993,0.303195377,0.189263734,0.692707899,0.389975837,0.859995522,0.279676055,0.691008157,0.535248937,0.561636643,0.409909334,0.631228924,0.459577349,0.699841656,0.533541575,0.437410876,0.69379059,0.670583884,0.415084553,0.32949022,0.479076942,0.421200692,0.260688336,1
0.368976686,0.025773539,0.276285036,0.38998253,0.298587051,0.237769462,0.340489566,0.552394554,0.279898316,0.132286224,0.456235224,0.525758267,0.561892409,0.452290917,0.56210375,0.333396394,0.753082694,0.557141393,0.739068005,0.604240604,0.583085499,0.742592285,0.592542269,0.624245236,0.506843754,0.306570616,1
0.306680417,0.262735746,0.450356015,0.648990876,0.58601532,0.314321873,0.748163273,0.339609487,0.559808606,0.28356708,0.580417755,0.536387477,0.219063741,0.47515461,0.567452798,0.473144514,0.589573757,0.537783984,0.3873704,0.474134096,0.763713092,0.543983318,0.4446931,0.51077264,0.349623146,0.252575294,1
0.511247623,0.162534575,0.42008305,0.751121059,0.655336455,0.27572929,0.683219796,0.394006367,0.594313159,0.304449694,0.825737585,0.718378933,0.668458528,0.59204407,0.630084224,0.753020309,0.716257566,0.695906822,0.520767945,0.95154723,0.76926675,0.691697194,0.481646785,1,0.488432363,0.357411503,1
0.483002962,0.099780409,0.198902779,0.241704325,0.283185362,0.205261053,0.580156937,0.818830953,0.307549061,0.511374718,0.371262461,0.63291189,0.692085876,0.407391377,0.836884326,0.23812919,0.911914079,0.603132552,0.653132528,0.794409025,0.870487149,0.537532144,0.471414358,0.65959102,0.364127498,0.284005742,1
0.693126942,0.036342214,0.493537932,0.750072749,0.658422206,0.373351867,0.437332718,0.401002721,0.698999793,0.278751926,0.682973537,0.718676286,0.602716772,0.464782142,0.564929229,0.628497669,0.630160371,0.781288893,0.764146089,0.638418852,0.616499046,0.599191953,0.353753027,0.51706597,0.372830265,0.356568252,1
0.379290331,1,0.655410372,0.76132388,0.773589757,0.459465891,0.923846896,0.11717603,0.606067108,0.202275449,0.432575494,0.564683154,0.52057609,0.455104473,0.613835904,0.64408558,0.731859712,0.596363638,0.707817944,0.79204313,0.846085084,0.629103748,0.439076267,0.619893145,0.428092144,0.413712159,1
0.653595053,0.155073034,0.61262024,0.753548455,0.70997997,0.525050566,0.439373177,0.222273172,0.642477221,0.197313243,0.637573934,0.462551062,0.440617073,0.338898408,0.341366946,0.513246181,0.4257691,0.310333974,0.589020848,0.605301868,0.707999423,0.677744105,0.450298575,0.533302172,0.51236036,0.317111302,1
0.736614877,0.050988075,0.187980224,0.307436782,0.259318157,0.176089474,0.54271921,0.815488152,0.388992538,0.379602297,0.331577203,0.928667341,0.375683105,0.547347544,0.64178012,0.410822622,0.859204329,0.418952483,0.993221968,0.396596374,0.98488437,0.200009399,0.499020055,0.639768474,0.53835157,0.490599046,1
0.41754957,0.285094272,0.152433522,0.08060721,0.172240418,0.20474187,0.586092265,0.74767466,0.415940912,0.356183296,0.867335556,0.124506349,0.589753463,0.394488669,0.266673652,0.403215983,0.532246153,0.234368308,0.734851648,0.517948676,0.633739928,0.492449226,0.283772109,0.385112676,0.377919868,0.109216435,1
0.450962951,0.165460326,0.375852917,0.397223204,0.43763534,0.350215785,0.549932134,0.384447762,0.396487173,0.436330551,0.654693246,0.631405728,0.44846243,0.342470229,0.448847932,0.429532182,0.399679258,0.472746615,0.547558872,0.50250083,0.919545696,0.253263969,0.445205479,0.342341706,0.348318286,0.077404589,1
0.964048436,0,0.767470933,1,0.936559387,0.491449711,0,0.187159619,0.924036756,0.306824357,0.741228458,0.777586481,0.605865119,0.504030536,0.548122304,0.501998152,0.656050612,0.494410391,0.648613684,0.644619353,0.820289882,0.61061998,0.510116069,0.625752376,0.493229612,0.401725478,1
0.376504256,0.543684563,0.154736604,0.025432943,0.156473311,0.237271911,0.786208323,0.969102308,0.094026191,0.304871695,0.880601476,0.057813355,0.585407114,0.360013068,0.281387806,0.392297006,0.626150278,0.196987356,0.374518721,0.610709439,0.634043929,0.264251878,0.519234722,0.418594628,0.450927118,0.368915032,1
0.491358629,0.041795534,0.469383042,0.775061098,0.634663274,0.326668686,0.332327971,0.354730947,0.762054391,0.217579322,0.642237773,0.38182085,0.419163949,0.321519205,0.423129612,0.31750283,0.563606675,0.414695591,0.587821155,0.587982145,0.63989638,0.464623252,0.399799312,0.512744202,0.372530295,0.254301841,1
0.648449367,0.069782312,0.582309115,0.762450835,0.730524578,0.501844182,0.359368237,0.216681475,0.623039102,0.165733043,0.496005659,0.376329097,0.422218403,0.369437606,0.571386802,0.472763931,0.48764899,0.270750966,0.528872688,0.460024459,0.794335513,0.469649378,0.106220953,0.364636963,0.404409077,0.192938097,1
0.478695043,0.037661606,0.323444908,0.448297108,0.378904558,0.2501325,0.283116929,0.396196489,0.588569681,0.351101176,0.575688218,0.516984167,0.524305523,0.198572471,0.618725037,0.522446884,0.570015045,0.158147967,0.526604642,0.399486692,0.536477719,0.234043999,0.256850241,0.168070956,0.345515017,0.036902659,1
0.445647061,0.230690662,0.624339928,0.57601877,0.633472282,0.631802106,0.671823524,0.212552965,0.483217072,0.266973458,0,0.756417939,0.155514197,0.333014534,0.368695682,0.177803767,0.356788298,0.174530436,0.229893226,0.446241777,0.405625208,0.458369511,0.359753749,0.280942919,0.663716829,0.2368462,1
0.224323427,0.170644485,0.393808334,0.499543708,0.489754764,0.299757716,0.564668675,0.198663573,0.436655982,0.034179066,0.427374755,0.605832922,0.487955063,0.444548754,0.719162843,0.32167867,0.726275403,0.550126403,0.615094493,0.738621628,0.641921603,0.569646651,0.580903747,0.429986259,0.448438961,0.261524385,1
0.269012953,0.720713021,0.497627248,0.682936816,0.631130901,0.322115022,0.866861817,0.197253024,0.384344582,0.107321151,0.670306282,0.496341928,0.220044547,0.251703769,0.43193069,0.248937037,0.366204364,0.306498171,0.646384344,0.548018533,0.442411609,0.17060697,0.434826794,0.23959089,0.481172473,0.193692116,1
0.610650217,0.77985654,0.307353554,0.569116816,0.423262235,0.207732578,1,0.581814138,0.599587309,0.341400545,0.593162948,0.680574238,0.603624007,0.588812082,0.65966553,0.512076251,0.66079197,0.719147124,0.91515581,0.807224513,0.827178236,0.554441881,0.3372564,0.562434018,0.435262852,0.443440792,1
0.466649311,0.468325567,0.357220463,0.426467423,0.43695864,0.309470759,0.796086082,0.559575795,0.311827159,0.352506962,0.091362057,0.699334881,0.175291703,0.555409312,0.210993932,0.483559027,0.576620335,0.289846377,0.550256503,0.315858544,0.850233974,0.110876463,0.530387028,0.14011445,0.568316266,0.187884054,1
0.821744739,0.09030726,0.753671958,0.867258273,0.884548235,0.695228927,0.347563424,0.101503559,0.701818284,0.216368546,0.565503137,0.522618884,0.42181212,0.368947128,0.442176586,0.483328496,0.676165903,0.515603781,0.423227505,0.566591049,0.742060347,0.629737528,0.375452763,0.548025487,0.411208455,0.23742608,1
0.770834083,0.028013853,0.686820779,0.909869619,0.858874242,0.493137054,0.211232583,0.218435801,0.827189385,0.276281261,0.628942204,0.756908143,0.611111625,0.418844045,0.484673743,0.550572387,0.603958627,0.499451623,0.616784401,0.56233461,0.750531547,0.437976627,0.416289399,0.53807358,0.386049725,0.359307296,1
0.246479244,0.878882851,0.332820257,0.568151979,0.458396492,0.189885673,0.936225605,0.479103644,0.59200665,0.281855201,0.400851036,0.646061157,0.408062899,0.417229257,0.253703562,0.348097523,0.578752214,0.290534742,0.448278944,0.503442618,0.617122278,0.415441771,0.20522286,0.214262336,0.251477563,0.093064415,1
0.420200859,0.575789207,0.252492069,0.365789386,0.336062689,0.214471138,0.820718037,0.666040534,0.374829826,0.357251499,0.398875344,1,0.268269514,0.417941979,0.359800436,0.456579621,0.631027613,0.311405368,0.545591119,0.51652289,0.810663043,0.382251059,0.561063025,0.405925852,0.704686808,0.075231503,1
0.540693169,0.191150271,0.652975705,0.768640982,0.75809333,0.578510162,0.573870253,0.16169419,0.516989248,0.16409497,0.551862694,0.415954574,0.44511785,0.372766795,0.440842737,0.492938236,0.503843043,0.319773189,0.427188847,0.525539859,0.618469501,0.225150007,0.36600227,0.452086115,0.279613467,0.35726889,1
0.347264119,0.154989238,0.299777136,0.533002236,0.42656453,0.196386272,0.611648771,0.454574353,0.704593607,0.247625955,0.624537368,0.658312491,0.457834884,0.388079807,0.536304752,0.364710521,0.407575117,0.500065168,0.409014316,0.537408383,0.632604342,0.627569564,0.247725588,0.439961898,0.450907816,0.246131089,1
0.33235343,0.268100316,0.245229353,0.195080706,0.293904288,0.276513472,0.60522085,0.72590767,0.027004525,0.364879725,0.424368067,0.558471525,0.98169227,0.240951703,0.794517477,0.386542895,0.592139143,1,0.423533918,1,1,0.296201657,1,0.438439929,0.312214639,0.438694612,1
0.358241632,0.405763653,0.219162319,0.127189361,0.223297423,0.271527156,0.766426565,0.824873524,0,0.391375949,0.569582253,0.593921728,0.514309565,0.184299649,0.920931136,0.15674224,0.767039172,0.781264572,0.464449906,0.874323162,0.552901633,0.711929791,0.630417276,0.323802498,0.712602132,0.168704133,1
0.428392463,0.281800543,0.115798346,0.1539772,0.158334236,0.112516631,0.61078712,0.675902553,0.587581725,0.238868901,0.486319197,0.406420123,0.614496683,0.252698932,0.481362884,0.466519934,0.624816482,0.583617302,0.495663784,0.465564888,0.81923673,0.556934979,0.577472585,0.50595593,0.299454016,0.214781495,1
0.321471641,0.535368884,0.362698927,0.483812297,0.431139021,0.279455509,0.788661881,0.401315431,0.356186601,0.176911748,0.332247572,0.357206308,0.105590897,0.422561226,0.283413696,0.360789324,0.416025048,0.439700873,0.272501807,0.939065248,0.770975281,0.474464745,0.637963056,0.807373477,0.509029824,0.25396633,1
0.328027204,0.545098877,0.119976562,0.002013461,0.12948652,0.178988244,0.723428068,0.948970605,0.12250991,0.120778844,0.727092906,0,0.554647872,0.397135065,0.217299526,0.531175387,0.686757598,0.121795649,0.601260375,0.50110574,0.618898864,0.488870514,0.324182762,0.53736544,0.45006517,0.09176954,1
0.62294031,0.250788673,0.252034326,0.219199415,0.30625406,0.292873135,0.693316357,0.743182426,0.223564856,0.510342743,0.428820531,0.505871673,0.767281218,0.216901599,0.71958256,0.256537081,0.721976317,0.47224653,0.218300262,0.805332409,0.545865195,0.397336102,0.444138752,0.26729546,0.529145225,0.096484453,1
0.40532168,0.197279754,0.72894633,0.83175092,0.824152772,0.813348403,0.606488848,0.181814607,0.654160231,0.152329869,0.518787256,0.432468828,0.214496757,0.331751657,0.122766616,0.464087727,0.240737587,0.424181969,0.149206411,0.618513015,0.453430919,0.212946696,0.243274105,0.361943692,0.231485589,0.082719972,1
0.420024299,0.233318045,0.380292548,0.673445719,0.531818428,0.24530302,0.728238517,0.501795685,0.70028737,0.151369329,0.353524361,0.543031829,0.47480531,0.44113316,0.449222293,0.487378039,0.740688948,0.27413464,0.572198454,0.579799348,0.647569264,0.310448622,0.295264125,0.485728006,0.198101811,0.188201604,1
0.756263532,0.04814235,0.764084072,0.938699599,0.942947434,0.676138147,0.465848688,0.177133129,0.722838614,0.171866225,0.500942178,0.386309897,0.468645151,0.304643764,0.450462051,0.289672406,0.503631921,0.289362362,0.288536791,0.453631727,0.539418217,0.243863012,0.249065734,0.311458944,0.245682989,0.253572651,1
0.420513835,0.310159131,0.536105529,0.763326702,0.696967031,0.398618758,0.792446505,0.279545146,0.490178371,0.130315768,0.706839756,0.347639608,0.461392349,0.264430107,0.122613947,0.368365395,0.399921422,0.308112179,0.35410279,0.448996848,0.654244757,0.422228175,0.025531959,0.415123629,0.084978123,0.201671851,1
0.540520466,0.035223702,0.532864402,0.777488404,0.680766836,0.420732698,0.36262672,0.31995461,0.607609109,0.180747092,0.56762357,0.498163356,0.472153582,0.274588662,0.417111121,0.283217583,0.460244724,0.267006267,0.416914934,0.624775915,0.533256041,0.409860465,0.217606151,0.431444402,0.338719295,0.285518434,1
0.44397294,0.24510406,0.434926131,0.66138063,0.562283456,0.304068013,0.721374344,0.409161895,0.670584921,0.332219343,0.625123058,0.651828244,0.450590605,0.397140825,0.338535131,0.342851196,0.58840056,0.408817281,0.506897749,0.513280138,0.533284804,0.528451916,0.421250355,0.544774488,0.615082648,0.3391692,1
0.651484038,0.105595586,0.229124871,0.501909817,0.339818374,0.140590355,0.394877365,0.588829617,0.739075667,0.239459603,0.714273522,0.698865971,0.680051087,0.389052705,0.499454535,0.378333984,0.64184216,0.541155736,0.68563799,0.536060002,0.715922738,0.488528214,0.50693404,0.511667528,0.407246524,0.318768438,1
0.586915677,0.093406705,0.64386209,0.696158977,0.764697921,0.629633437,0.58016451,0.327999614,0.370929993,0.272788174,0.531990867,0.910172611,0,1,0,1,0.532472062,0.6884016,0.722771009,0.860773885,0.710080164,0.79044555,0.664706174,0.404701608,1,0.226673569,1
0.225019131,0.198117392,0.360678483,0.553620567,0.439881984,0.251646783,0.653710826,0.376743754,0.387577637,0.164519719,0.498425681,0.310013983,0.207216968,0.260801203,0.222195739,0.502030994,0.654117137,0.589823518,0.87177917,0.515341028,0.494064055,0,0,0.552604915,0.118234433,0.086768088,1
0.69095443,0.084098016,0.443205655,0.663889912,0.558737549,0.373627681,0.462505888,0.476652316,0.531064762,0.201172619,0.637272828,0.539512681,0.617425145,0.466293456,0.65566935,0.424989582,0.569288256,0.736610312,0.562249984,0.522946641,0.854929865,0.416189888,0.34159997,0.70580079,0.534281157,0.226120968,1
0.411755064,0.152312737,0.520146955,0.840030444,0.757930922,0.340886722,0.615113562,0.368905561,0.684400025,0.212128826,0.715281735,0.567531212,0.42519808,0.366062173,0.421674365,0.521182667,0.599642957,0.298516327,0.546657482,0.801001911,0.673417154,0.503253347,0.416868658,0.427808458,0.276157494,0.261992864,1
0.348206409,0.089654788,0.288526438,0.613149995,0.442521113,0.14394341,0.415402209,0.538447434,0.712315942,0.262444594,0.590677419,0.604691128,0.431963273,0.423992753,0.765898504,0.309547512,0.398471079,0.438067064,0.333592814,0.699586219,0.972763829,0.568265775,0.693049083,0.75587029,0.336046575,0.365360113,1
0.179777703,0.116120402,0.386262326,0.665811028,0.499174426,0.248336994,0.508175345,0.407161285,0.452272873,0.099196197,0.54471089,0.300718386,0.67526468,0.431706876,0.382573627,0.119314922,0.547779629,0.049377044,0,0.381955309,0,0.305904734,0.357412352,0.818367446,0.707668064,0.284376428,1
0.596292898,0.156627808,0.631188477,0.719107691,0.71011531,0.622500081,0.662618111,0.282235664,0.659734659,0.155965528,0.390340231,0.77870395,0.378410327,0.485638392,0.190574247,0.575963601,0.60670582,0.453738067,0.586929661,0.600587328,0.742851246,0.45776501,0.3126832,0.446861259,0.251819816,0.119240826,1
0.321340714,0.076330604,0.430076265,0.575835373,0.507991825,0.326306341,0.535981513,0.346678448,0.51448753,0.184694019,0.39401089,0.459405223,0.39970318,0.267665204,0.40603875,0.396133614,0.343544968,0.466399707,0.375854005,0.635164808,0.914481341,0.542375695,0.449280798,0.514664499,0.330562538,0.429340981,1
0.325490978,0.08366182,0.40049023,0.894526328,0.728859896,0.160800624,0.340075984,0.28586996,0.906495291,0.294298123,0.928167359,0.754562727,0.690858601,0.466888957,0.595926506,0.422974251,0.668135551,0.413210513,0.588581995,0.611678219,0.710584473,0.536863881,0.315178419,0.380667811,0.29948327,0.158804756,1
0.214783608,0.24609332,0.085487001,0.04964769,0.122672152,0.128962825,0.580609011,0.888057176,0.4894484,0.35316993,0.674850475,0.057015046,0.752123497,0.534758638,0.666876128,0.745804582,0.470829532,0.34067164,0.821652953,0.369967941,0.93713604,0.981793038,0.461470115,0.805181365,0.796630289,0.390768362,1
0.313268575,0.144188733,0.222606955,0.532441503,0.318921882,0.121212942,0.632173664,0.644581051,0.782980367,0.341869205,0.555880368,0.52238858,0.475106412,0.353187579,0.28920994,0.343967703,0.572941692,0.288064439,0.458599759,0.380695082,0.532506878,0.382237928,0.315277444,0.428184084,0.33446884,0.353724481,1
0.453661667,0.226015597,0.4294022,0.752243424,0.607507308,0.258547586,0.64690678,0.397710445,0.700057469,0.100292697,0.505495518,0.443403794,0.575479538,0.460561204,0.535068072,0.394333647,0.667546546,0.449652898,0.313039601,0.609326234,0.844325255,0.446690679,0.501493867,0.684578415,0.514475748,0.51850501,1
0.410242944,0.569072304,0.302835961,0.287104099,0.358962213,0.293565379,0.760448306,0.484484415,0.151578913,0.266402702,0.237333983,0.433050513,0.340289568,0.225236403,0.601418446,0.310029944,0.744860689,0.094785325,0.681172337,0.550357529,0.658613527,0.673734184,0.230364532,0.846644139,0.370307724,0.434226132,1
0.445732354,0.039233427,0.261023959,0.684559958,0.405864281,0.111305204,0.469951795,0.608858847,0.842495607,0.281927768,0.78998192,0.701487829,0.704156052,0.37304027,0.367562481,0.329251811,0.592735175,0.332927742,0.324545434,0.441432043,0.473857883,0.147047974,0.105806843,0.370563321,0.218393626,0.161954467,1
0.664203799,0.006781103,0.321259569,0.682012753,0.478426808,0.183482419,0.226140895,0.515140381,0.742535488,0.351114617,0.798569213,0.814259449,0.681046966,0.461456305,0.70806686,0.629906079,0.603851181,0.417768524,0.539660237,0.624647637,0.640923059,0.374984421,0.293698833,0.562542508,0.418129974,0.318232258,1
0.82488665,0.075096386,0.614866794,0.830402392,0.764467843,0.46333272,0.299469736,0.294589773,0.675276068,0.175578515,0.705616768,0.757112419,0.536486567,0.534024989,0.56183128,0.517607708,0.69717802,0.518794027,0.663095025,0.663991515,0.750513175,0.509811042,0.540341835,0.242030632,0.511349171,0.283472834,1
0.643251529,0.096791,0.332052189,0.716057072,0.545480998,0.130001191,0.519163753,0.562559187,0.677452136,0.225702034,0.836072749,0.714006378,0.603323684,0.52226334,0.720290105,0.554472106,0.7311584,0.616690096,0.774806979,0.86129832,0.719455404,0.814544069,0.516517057,0.633236939,0.505724124,0.366030781,1
0.695870316,0.104109469,0.655427139,0.870314706,0.833646871,0.504780807,0.436530156,0.192965668,0.631795002,0.151898873,0.583671274,0.502142553,0.564683566,0.45563404,0.520509002,0.482136991,0.672125558,0.381759373,0.297279897,0.402745793,0.68847528,0.418539758,0.350255229,0.304346765,0.26608416,0.197082421,1
0.602675867,0.077113756,0.516172333,0.368882615,0.472038761,0.378516653,0.357219631,0.068815655,0.640944356,1,0.251977915,0.589486972,1,0.430794023,0.91642934,0.314057149,0.919292424,0.760628351,0.784827441,0.739157926,0.757248787,1,0.46742776,0.547015552,0.664330086,0.339051592,1
0.403546785,0.20517739,0.384581848,0.515107306,0.484232893,0.32656593,0.709731172,0.483344456,0.365869158,0.198500424,0.308557872,0.756106939,0.375097711,0.526691801,0.276738616,0.850527638,0.556914133,0.691367584,0.41112882,0.737263627,0.690437069,0.578586732,0.285289111,0.625196137,0.434200987,0.420565541,1
0.627944965,0.030271935,0.720916353,0.826979186,0.798999838,0.62631283,0.441423187,0.237471887,0.868161837,0.233803184,0.548701805,0.889843256,0.401779293,0.531186384,0.416213465,0.538867299,0.782838448,0.589180828,0.678335413,0.635358293,0.795902288,0.547801772,0.451393457,0.588414096,0.371193568,0.279606549,1
0.857052318,0.067436614,0,0.269916761,0,0,0.263449203,0.821920776,1,0.413761037,1,0.876308037,0.749243471,0.529213719,0.718680977,0.547746919,0.769034091,0.66146061,0.855077622,0.647323893,0.841590014,0.634012994,0.47159772,0.555720118,0.432501683,0.324909558,1
0.441552101,0.52578826,0.584016736,0.70988549,0.68628194,0.507998658,0.834113044,0.195043399,0.435149456,0.116148959,0.516246189,0.376836913,0.315082999,0.31340398,0.350239252,0.542566078,0.637296076,0.602785577,0.602168295,0.606741998,0.805477386,0.211876171,0.2865989,0.673078159,0.21876771,0.281305207,1
0.410950491,0.455978169,0.390583532,0.549119909,0.495439043,0.292662217,0.869048397,0.444415236,0.377913203,0.280377849,0.454890199,0.618876256,0.279802225,0.475034304,0.284985343,0.575656454,0.28114161,0.237293823,0.447477837,0.74849589,0.615321162,0.57634122,0.153603788,0.71279951,0.117441462,0.249888387,1
0.477778503,0.688677324,0.0861919,0.048768508,0.139163328,0.114647443,0.756970781,0.961028082,0.34905199,0.319589739,0.987236726,0.132396206,0.553692445,0.495165201,0.273644752,0.404088528,0.722215472,0.174710713,0.578899348,0.570892261,0.560272442,0.486745634,0.421338218,0.405808949,0.481104127,0.26150335,1
0.434423668,0.155564018,0.162437988,0.153533296,0.209093493,0.172920296,0.543907761,0.804003879,0.303962963,0.208151117,0.870978219,0.139213609,0.58299333,0.354337906,0.075865712,0.344954816,0.566819082,0,0.694069704,0.628995949,0.604471702,0.779901281,0.355870949,0.151234563,0.525476091,0.224334894,1
0.52418371,0.261887823,0.393028227,0.56707437,0.48593141,0.341838557,0.630698779,0.444622181,0.425363983,0.235192993,0.681512866,0.246879637,0.297190379,0.399600613,0.34091258,0.417674129,0.504418254,0.448704851,0.241459979,0.577203893,0.374710488,0.583753504,0.378078008,0.639178328,0.56104667,0.639594443,1
0.464943898,0.182562467,0.697387697,0.686940044,0.757145951,0.649173094,0.71364712,0.162476075,0.563737272,0.243241133,0.462560496,0.51117728,0.267767466,0.606219781,0.237433034,0.494855183,0.692238348,0.583927133,0.553567865,0.718942917,0.902235023,0.514166037,0.538439419,0.77003347,0.44484804,0.458122742,1
0.614811672,0.020109967,0.183281716,0.578477252,0.315612819,0.066796104,0.196018354,0.673692106,0.915792942,0.345927203,0.766550951,0.764214457,0.643325422,0.514891452,0.634253261,0.544851464,0.674003642,0.468455502,0.579658004,0.672427881,0.81996263,0.596777036,0.424040315,0.564090701,0.32791412,0.281082338,1
0.445845027,0.214792799,0.420118521,0.686824006,0.567791793,0.243112716,0.595814267,0.477902131,0.64406187,0.258513074,0.677587742,0.749556128,0.626538577,0.355997002,0.561162565,0.53058342,0.545647075,0.380702207,0.429360441,0.517502834,0.571042051,0.360854593,0.316951857,0.362783085,0.235227668,0.293775329,1
1,0.242134265,0.514966555,0.760068889,0.705270138,0.380825933,0.936034829,0.380751912,0.638773956,0.301188215,0.606660034,0.64027066,0.517591072,0.489457216,0.530172114,0.586013078,0.586761553,0.518536886,0.425893868,0.646133645,0.597149951,0.562358675,0.378394698,0.565166889,0.348973192,0.299028872,1
0.490712199,0.181794115,0.53363785,0.653594697,0.601748592,0.482899419,0.638137065,0.321760194,0.671636534,0.286682122,0.371133147,0.501584297,0.263726665,0.451711643,0.297828374,0.285803116,0.659880362,0.484689882,0.68356097,0.539115651,0.614853807,0.582518771,0.080660386,0.14645753,0.221989952,0.173928757,1
0.508352625,0.429628165,0.496354828,0.565682763,0.549514129,0.491611956,0.875949363,0.338350355,0.339102371,0.277465412,0.61716601,0.384322446,0.485416685,0.497438817,0.087131573,0.758851475,0.544118095,0.550748886,0.397461058,0.70163452,0.611755914,0.385802269,0.297472078,0.505432063,0.506452365,0.282076285,1
0.41723276,0.292384357,0.346995867,0.373460678,0.39465675,0.379332454,0.575217928,0.394703382,0.481115704,0.419285473,0.373550849,0.650335047,0.295708804,0.372852733,0.391653317,0.436291191,0.592463388,0.185214083,0.781449363,0.290920243,0.832853699,0.12606108,0.29167929,0.450494068,0.464054101,0.068593698,0
0.396156278,0.113677373,0.217446102,0.413618487,0.327827019,0.247935154,0.327378061,0.27137975,0.710404206,0.219105672,0.705069291,0.621772462,0.546357826,0.402930631,0.57378742,0.414662582,0.691533078,0.396580666,0.558847043,0.525522304,0.677063706,0.364260825,0.393040919,0.417180135,0.380231296,0.212017537,0
0.449810519,0.310532455,0.394994,0.360712936,0.420750331,0.500439105,0.522138762,0.309954581,0.346114652,0.396210913,0.381053158,0.764784145,0.422751728,0.420653357,0.44238188,0.31737804,0.661750621,0.169986945,0.760980236,0.330401344,0.709823914,0.248610949,0.31092802,0.375043208,0.514784079,0.192177007,0
0.533044474,0.144664267,0.429532532,0.453198684,0.484219401,0.61873443,0.387737556,0.220065378,0.344302627,0.371865842,0.52098446,0.943711537,0.603841725,0.417159832,0.409819018,0.343362472,0.647708336,0.147083288,0.688927136,0.301416836,0.598519824,0.236751506,0.247287077,0.258699237,0.325607343,0.243801862,0
0.481847195,0.133453906,0.232847497,0.37666093,0.320256327,0.219791989,0.377103231,0.335177965,0.687318116,0.235859677,0.576122893,0.623602056,0.480704682,0.340321552,0.408446487,0.406549687,0.766804622,0.323968107,0.560906423,0.479155849,0.790824193,0.371922985,0.320121581,0.386119398,0.327620604,0.153558595,0
0.353227629,0.112667308,0.226729276,0.411822082,0.327509398,0.274003655,0.323544589,0.267029087,0.718013367,0.205816733,0.721648099,0.634922971,0.529708619,0.406034668,0.562339975,0.397727557,0.713233955,0.396250479,0.553306784,0.536483297,0.691580715,0.375377815,0.416721123,0.444550425,0.369409302,0.227994437,0
0.485506974,0.156800501,0.250073491,0.389724796,0.346637562,0.225170891,0.39385808,0.387876676,0.654968609,0.275356064,0.458683142,0.627514415,0.421183541,0.382368648,0.398886588,0.344230433,0.766760082,0.352733952,0.628520508,0.425612939,0.772600698,0.268644281,0.357177298,0.367569523,0.345358281,0.197968544,0
0.459288666,0.151217743,0.322013229,0.433735357,0.407834477,0.311646979,0.412970501,0.255714601,0.628475907,0.352016932,0.39676839,0.577769056,0.447821351,0.378069014,0.449233264,0.363999991,0.594342307,0.320130765,0.735803419,0.43257227,0.794728643,0.229774973,0.340693505,0.392991814,0.322881905,0.168852419,0
